talk_id,title,abstract,type,session
134,"Body Size Diversity and Correlation Among Characiformes Fish in the Essequibo River, Guyana","Abstract: The order Characiformes includes ecologically and morphologically diverse fishes that occupy various habitats in Neotropical rivers. It contains well-known species like piranhas and tetras, which display a wide range of trophic specializations and body sizes. Given this diversity, we aimed to explore the distribution of body sizes in characiform fishes from the Essequibo River near Iwokrama Forest, Guyana. Fish surveys were conducted in May 2024 using various fishing gear to sample different habitats, including the main channel, floodplain lakes, and creeks. Characiforms were identified to the lowest taxonomic level (genus or species), counted, and the body size of five individuals was measured when available. In total, 58 species from 31 genera and 12 families were collected, with most species coming from the main channel and creeks. The families Serrasalmidae (piranhas) and Characidae (tetras) had the greatest species richness. Species in the Serrasalmidae exhibited the most variability in body shape and size, while the largest individuals collected were in the family Cynodontidae (payara or vampire fish). A few species were collected from unique habitats; for example, the hatchetfish (Gasteropelecidae) and the wolf characin Hoplias (Erythrinidae) were found in shallow creeks with leaf litter and vegetation, while the pinktail surface-dweller characin Chalceus (Chalceidae) was only collected in the marginal shallow areas of the main channel. Future research will focus on quantifying the trophic position of Characiformes using stable isotope analysis of Carbon and Nitrogen to examine body size and trophic position across families and habitats in the Essequibo River.",poster,Student Poster Abstracts
135,Avian/Solar Interactions During Fall Migration Through the Central Flyway,"Abstract: As the development of photovoltaic (PV) solar power facilities expands throughout Texas, and because Texas is part of the Central Flyway migration path, there is an inherent need to understand how solar facilities affect avian functional diversity as birds migrate through Texas. To investigate relationships, we will compare community composition during fall migration between PV solar facility sites and reference sites with habitat comparable to solar sites prior to development. To collect data, we will assign transect plot locations at each site for trail cameras and acoustic recorders, and we will program acoustic recorders to record bird calls daily for 4 hours, starting after sunrise, and trail cameras to capture multiple images once they are triggered. We will collect data for 12 weeks during fall migration, August 15 – November 8. To compare avian functional diversity between solar and reference sites, we will determine the functional richness, functional evenness, and functional divergence of all sites using community composition data and determining how traits of species observed effect their ecosystem (i.e. functional effect traits). Because anthropogenic change and solar development have been linked to reduced species abundance, richness, and functional diversity in birds, we predict that avian functional diversity will be lower at the solar sites compared to the reference sites. Determining avian functional diversity can assist solar site managers in making informed decisions on how to manage/improve site quality for wildlife for current and future PV solar facilities.",poster,Student Poster Abstracts
136,Painted Bunting (Passerina ciris) Nesting Success in North Texas,"Abstract: Painted Buntings (Passerina ciris) is a species of conservation concern, as populations have faced declines over the past several decades. We aimed to analyze the nesting success of Painted Buntings in North Texas and recorded 115 active nests during the breeding season from May through August in the years 2020-2024. We observed variables such as nest height, substrate height and species, and month found across two study grids at Lake Lewisville Environmental Learning Area (LLELA) in Lewisville, TX. Of the 115 nests, 40 (34.78%) were recorded as successful. Brown- headed Cowbirds (Molothrus ater) parasitized 15% of active nests, but success between parasitized and non-parasitized nests was relatively insignificant (P = 0.9706). Painted Buntings in our study preferred to nest in Cedar Elm (Ulmus crassifolia), with 47 out of 115 nests found within this substrate. The average substrate choice height was 4.64 m, and the average nest height was 1.47 m. Additionally, Painted Buntings preferred Bison Range, the grid with the most open habitat, to our more dense, woody study grid, Barn Owl Ridge. Data on Painted Buntings in the western population, specifically on nesting success, has been understudied. As Painted Buntings face threats like illegal bird trade and habitat loss, it is crucial to determine what factors are most important to Painted Buntings for their nesting success. Areas like North Texas have faced increasing development, which may harm avian populations such as Painted Buntings. Understanding these variables could provide insight into conservation efforts for Painted Buntings to prevent further population declines.",poster,Student Poster Abstracts
137,Classifying Wintering Roost Sites of American Kestrels in North Texas,"Abstract: American Kestrel (Falco sparverius) populations have been steadily declining since the 1960s. Many studies within their breeding grounds have attempted to understand this decline, yet the cause remains unknown. Here, we present data and examine roost use by American Kestrels within their wintering territories in north Texas. Using radiotelemetry, we tracked kestrels to their roost sites at dusk in Denton County, Texas. Our observations suggest kestrels predominantly roosted in manmade sites (88.9%) compared to natural sites (11.1%). Among the manmade roosts, 50% roosted in the hollow arms of electric transmission poles, with the remainder in barns and within holes or gaps under the rafters of buildings. Additionally, based on a limited sample (n = 7), kestrels used the same roost site during successive nights and entered their roosts on average 34.8 min before sunset (range = 172 min before sunset – 69 min after sunset). Cavity roosts were located on average 156.4 m from the nearest foraging location (a 95% MCP point) and 664.3 m from the nearest core foraging location (a 50% MCP point). These observations, though preliminary, suggest that the availability of winter roost sites may limit winter habitat use by American Kestrels. We suggest that high quality roost sites may be a limiting factor for kestrels and that kestrels must make tradeoffs between roost site quality and territory quality when establishing a home range.",poster,Student Poster Abstracts
138,The Impacts of Imidacloprid Exposure on Ring-necked Pheasant Growth and Survival,"Abstract: Ring-necked pheasants (Phasianus colchicus) are important upland gamebirds experiencing population declines throughout portions of its U.S. range. In the Southern High Plains of Texas, > 95% of the landscape is in industrialized agriculture, with ubiquitous neonicotinoid insecticide use on corn, soy, wheat, and cotton seeds prior to planting. Free-ranging pheasants commonly consume waste grains and exist in relatively constant contact with these insecticides. Therefore, we are examining impacts of Imidacloprid on pen-raised pheasants, using three levels of treated feed to examine how ingestion of Imidacloprid affects pheasants during the first 22 weeks of life. We are using 64 pheasants starting at 16 weeks old, and one group of 32 starting at 7 weeks old, all with an equal sex ratio. We collected body mass and condition, red blood cell count, white blood cell differential, hematocrit, and blood serum chemistry profile data every two weeks until termination. Mass spectroscopy will be used to measure Imidacloprid concentrations in feathers, liver, and kidney tissues. To date, body mass varied among treatments, some individuals lost mass during the first week of elevated exposure, while controls gained mass through the feeding trials. Preliminary blood chemistry data indicate mean total protein as 3.5 g/dL, while individuals exposed to medium or high-level treatment had greater chances of total protein concentrations falling < 3.0, indicating liver or kidney issues. This research will provide baseline information on impacts of Imidacloprid on pheasant growth and development, which may be useful for both free-ranging and captive-reared populations.",poster,Student Poster Abstracts
139,Occurrence of Cryptic-Owl Species in the Fort Davis Mountains,"Abstract: Several cryptic owl species are present in the Davis Mountains but have only been detected occasionally. Flammulated owls (Psiloscops flammeolus) are a rare migratory species that are thought to arrive in West Texas during the summer and are found primarily in dry forests with tall coniferous trees. Northern saw-whet owls (Aegolius acadicus) may occur year-round and prefer dense coniferous forests. Western screech-owls (Megascops kennicottii) occur year-round in the Davis Mountains and are adaptable to a wide range of habitats. Elf owls (Micrathene whitneyi) are found only in the summer in the western part of the state. They nest in tree and cactus cavities in desert woodlands and pine-oak forests. To detect these four species, we placed automated recording units (ARUs) in suitable owl habitat within the Davis Mountains Preserve (DMP), which is owned by The Nature Conservancy. The ARUs were set to record from 18 June until 17 July 2023. We are using BirdNet and Kaleidoscope software to detect species based on their unique calls. Of the nine ARU locations analyzed so far for the month of June, we have detected flammulated owls, northern saw-whet owls, and western screech-owls at six locations each, and elf owls at two locations. Each location had at least one target species present, and three locations had three target species detected. Ongoing work will include analyzing the rest of the data and conducting field surveys at the DMP to confirm owl presence at each ARU location.",poster,Student Poster Abstracts
140,A Systematic Review of Extreme Climatic Events and Their Impacts on Avifauna,"Abstract: Extreme climatic events (ECEs), defined as climatic events where conditions occurring are rare relative to the distribution of those conditions and also result in an extreme negative biological response, are increasing in frequency and severity as a result of pressures from global climate change. Research investigating extreme climatic events on biological communities can disagree or even ignore an operating definition of an ECE, resulting in possible ambiguity in determining impacts of true ECEs. To highlight these challenges, we sought to determine the current state of research on ECEs relative to avifaunal species at a global extent. More specifically, we performed a systematic review of literature focused on avian responses during ECEs to better understand: 1) how the literature is defining ECEs (correctly or incorrectly), and 2) are there biases in reporting ECE impacts on birds? In June-July of 2024, we collected published literature from the Web of Science and Scopus using a Boolean search string that was established with the R package litsearchr. All articles identified from a naïve search went through an initial abstract review with systematic inclusion criteria (n = 630), and a subsequent full-text review with improved inclusion criteria (n = 237). Ultimately, we identified 123 articles meeting our inclusion criteria. Research on avifauna responses to ECEs spanned 50 countries, and included events such as hurricanes, droughts, and sub-freezing winter storms. Data gathered from these articles will provide refined criteria on researching ECEs and biases in reporting specific bird groups, types of ECEs, or geographical regions.",poster,Student Poster Abstracts
141,Comparing Presence/Absence Methods for Detecting Montezuma Quail,"Abstract: Montezuma quail (Cyrtonyx montezumae) are one of the most understudied gamebird species in North America. They can be found mainly in Mexico but also in certain areas of Arizona, New Mexico, and the Edwards Plateau and Trans-Pecos regions of Texas. Their unique coloration and behavior of crouching or flushing at the last second makes them difficult to study. We assessed 2 different presence/absence survey methods to determine which has a greater detection rate. The first method was the use of autonomous recording units (ARUs) to obtain acoustic recordings. The second method was visual detection of digs. The study was conducted on the Davis Mountains Preserve in Jeff Davis County. We randomly selected locations to place 20 ARUs. Each ARU recorded every day at 10 minute per hour intervals for 3 hours beginning at sunrise. We walked transects within a 200m-diameter circle around each ARU and documented dig presence. We used BirdNET to analyze ARU data that was recorded 3 days prior to each dig survey. Out of the 20 ARUs, we checked 16 of them twice and 4 of them once. There were a total of 22 detections, 8 of which had only vocalizations, 9 had only digs, and 5 had both detection methods. Using the Jaccard index statistic, we calculated a 0.227 similarity between vocalization and dig presence. Therefore, combining both methods is the best approach for evaluating the presence of Montezuma quail.",poster,Student Poster Abstracts
142,Dispersal Movements of Marked Harris’s Hawks Among Territories in South Texas,"Abstract: Previous research has demonstrated that juvenile Harris’s Hawks (Parabuteo unicinctus) throughout their range delay dispersal and remain in their natal territory for 12 to 36 mo. We have captured Harris’s Hawks with bal-chatri traps and marked them with coded anodized bands in south Texas since 2018. Also, at accessible nests, we banded nestlings with coded bands. In most years (2018-2023), we attempted to census territories in both spring/summer and winter and re-sight banded hawks. We have documented that some juvenile and adult auxiliary Harris’s Hawk group members do not remain with the groups in which they were originally marked. We have observed the apparent integration of (43) hawks into different groups from 2018 to 2023. When comparing mean distances moved for the hawks related to age, we found that the average dispersal distance for nestlings was 8.30 km (range of 3.54-17.86 km, sample size of 5), the average distance moved for juveniles was 8.90 km (range of 1.45-20.12 km, sample size of 12), and the average distance moved for adults was 11.82 km (range of 1.61-71.94 km, sample size of 26). There was no significant difference in the average distance moved between nestlings/juveniles and that of adults (P = 0.784). Males dispersed further (mean = 11.92 km) than females (mean = 7.76 km), but this difference was not significant (P= 0.362). Our findings seem contrary to the reported male-biased philopatry observed in most species of birds.",poster,Student Poster Abstracts
143,Differential Sex-based Winter Foraging Strategies of American Kestrels in North Texas,"Abstract: American Kestrels (Falco sparverius) exhibit sexual dimorphism, with females being about 10% larger than males. Previous studies have highlighted the ecological implications of sexual dimorphism in birds, particularly in relation to foraging behavior. However, the specific winter foraging strategies influenced by sex in American Kestrels remain unclear. In this study, we utilized radio telemetry to track kestrels within their wintering home ranges in Denton County, Texas and conducted 30-min spot- observation sessions on marked individuals. We recorded data on six males during 30 spot-observation sessions and five females during 44 observation sessions. Analysis revealed females made a mean of 4.7 foraging attempts/30 min, while males made a mean of 3.4 attempts. Additionally, females exhibited a higher average foraging success rate, with 26.2% of foraging attempts resulting in prey capture, compared to a 25.8% average success rate for males. Prey selection differed between sexes. Males preferred invertebrates (90%) as well as taking rodents (5%) and birds (5%). Crawfish made up half of the invertebrates from one male. Meanwhile, females predominantly chose invertebrates (95.5%), while rarely preferring birds (4.5%). Invertebrates constituted a substantial part of both male and female kestrel’s diet. Our results are somewhat contrary to the intersexual-competition hypothesis proposed to explain reverse sexual dimorphism in raptors, as both sexes appear to employ a generalist and efficient foraging strategy in the winter. Quantifying sex-specific foraging behaviors in the winter is essential for understanding the ecological and population dynamics of this declining species.",poster,Student Poster Abstracts
144,"Factors Influencing the Body Condition of American Kestrels During the Winter in Denton County, Texas","Abstract: American Kestrels (Falco sparverius) are in decline across North America. Here, we examined how selected variables may affect the condition of the American Kestrels over their wintering period. We captured primarily wintering migratory kestrels between 2017 and 2023 from December through February with Bal-chatri traps. We trapped, marked, and measured the wing chord and mass of 125 male and 164 female kestrels. A simple condition index (mass/wing chord) was used to examine how the body condition of kestrels varies through their time wintering in north Texas. We found that month and sex have a significant (P < 0.001) influence on condition index values. Females on average had a higher condition index value (0.63 – 0.68) than males (0.60– 0.63), while both sexes of kestrels (female R 2 = 0.987, male R 2 = 0.964) exhibited a decline in condition over the course of winter. As documented in the literature, female kestrels secure higher-quality open grassland habitats compared to males. As females dominate males and secure higher-quality winter territories, this may explain their ability to maintain a higher winter condition than males. The body condition of both sexes declined by 5 – 7% over the winter season. Kestrels in our north Texas study area migrate north in early March; thus, declining winter body conditions could place kestrels at risk during their energetically demanding spring migration and have negative carry- over effects on their nesting success.",poster,Student Poster Abstracts
145,Predator Identity Shapes the Diversity of Larval Amphibians in Ponds from East Texas,"Abstract: Predation and environmental conditions shape populations and communities across ecosystems and have carry-over effects across time. Here, we explored the impact of different top predator regimes (TPR) and abiotic factors (AF) on tadpole species richness (SR) over time, by comparing historical (2007 – 2008) and contemporary (2021 – 2023) surveys, and seasons (spring, summer, fall, winter). We evaluated four TPR: Largemouth bass (B), Green sunfish (G), B and G combined (BG), and salamander/invertebrate predators (SI), and five AF, such as woody debris, canopy cover, vegetation, pond area and depth in 25 ponds in East Texas. In total, we found tadpoles belonging to 11 amphibian species. Ponds with G predators consistently exhibited the lowest SR in all seasons compared to ponds with SI, BG, and B predators. Fall and winter presented lower SR compared to spring and summer. When evaluating the TPR and AF using a multi-model approach, we found that the predator regime is the most influential variable explaining SR variation, outperforming models containing AF. These findings highlight the importance of top predator identity in structuring larval amphibian communities. Ponds with SI predators and to a lesser extent BG and B serve as a biodiversity reservoir for amphibians. From a management perspective, managing the predator identity for larval amphibians has important implications for the overall anuran community and ecosystem. Specifically, managing G ponds is important to mitigate their detrimental effect on tadpole SR, while maintaining SI or even B and BG predators might promote amphibian resilience across the landscape.",poster,Student Poster Abstracts
146,Assessing Potential Exposure of Northern Bobwhite to Microplastic Pollution,"Abstract: Recently, exposure of wildlife to microplastic (MP) pollution has received increasing attention. Ingestion of MPs may result in physical effects including obstruction of the digestive tract leading to a false sense of satiety. Concomitantly, chemicals associated with MPs may serve as endocrine disruptors with the potential to alter behavior, breeding success, and survival. Most research in this regard has focused on marine birds, yet relatively little is known about the exposure of terrestrial birds to MPs and the associated effects. Moreover, of the limited studies conducted in terrestrial systems, most have considered birds in human-disturbed areas where MP pollution is presumably relatively high. Given atmospheric deposition is likely a major transportation pathway for MPs, birds in less-disturbed areas far from point sources of MP pollution may also be exposed. In South Texas the Northern Bobwhite (Colinus virginianus; bobwhite) inhabits relatively undisturbed rangelands. Yet, whether bobwhite are exposed to, and potentially negatively affected by MP pollution is unknown warranting further investigation. As a first step to addressing this knowledge gap, we will evaluate MP exposure of bobwhite in South Texas by examining MP loads in digestive and respiratory tracts from hunter-harvested birds, thereby exploring multiple pathways of exposure (i.e., ingestion and inhalation). By providing insight into (1) whether bobwhite are at risk from MP pollution, and (2) the potential pathways by which bobwhite are exposed, results from this project can be used to inform future studies that evaluate the consequences of exposure for this economically important species in South Texas.",poster,Student Poster Abstracts
147,"Painted Bunting Distribution: A Spot Map Report for LLELA Nature Preserve, 2024","Abstract: The painted bunting (Passerina ciris) is a brightly colored songbird native to the southeastern United States, Mexico, and Central America. Males of the species display vivid plumage in shades of blue, red, and green, while females and juveniles have more muted colors, showcasing sexual dimorphism. Male painted buntings exhibit highly territorial behavior during the breeding season, using a combination of vocalizations, displays, and physical confrontations to establish, maintain, and defend their territories. To better understand the species' territorial boundaries and population density, as well as social patterns like overlap, clustering, and isolation, sixteen spot maps were created—eight for each of two grid systems within the LLELA Nature Preserve. Data for these maps were collected by recording vocalizations of Passerina ciris during the early morning hours, shortly after sunrise, which aligns with the species' peak activity. During the 2024 summer season, territories often overlapped slightly, with males coexisting at the edges of their territories. Sustainable habitat conditions within the grid systems resulted in areas with high territory density. In the Barn Owl Ridge grid, the densest territories were found between lines Z–C (horizontal) and 4–8 (vertical). In the Bison Ridge grid, the highest density occurred between lines C–F (horizontal) and 3–6 (vertical). These dense pockets are likely due to suitable habitat and proximity to observation feeders. Understanding the dynamics of painted bunting male territories provides valuable insight into their breeding ecology and can inform conservation efforts, especially in areas where habitat destruction threatens their populations.",poster,Student Poster Abstracts
148,Effects of Particulate Matter2.5 on Monarch Butterfly Oviposition Preference,"Abstract: Monarch butterflies (Danaus plexippus) have experienced considerable population decline in the United States and Mexico, but the primary factor for their decline is heavily debated. Particulate matter (PM2.5), which primarily comes from the combustion of gas, oil, and fuel has been shown to impact the oviposition preferences of other herbivorous insects. Our goal was to find if particulate matter levels around urban greenspaces impacted site preference for oviposition of monarchs. We measured the number of neonates per milkweed (the preferred host plant for monarchs) from 15 sites in the Chicagoland area, surveying common milkweed (A. syriaca), swamp milkweed (A. incarnata), and prairie milkweed (A. sullivantii). Each site was visited twice, and the average PM2.5 level from the week of data collection was drawn from the air quality monitoring database on Purple Air’s website. Analysis in R-Studio found a statistically insignificant positive correlation between observed PM2.5 and Monarchs/Plant at a site (r2 = 0.097, p = 0.094). This surprising positive correlation may be due to fewer available green spaces and/or milkweeds in areas with the greatest pollution. Since the monarch population fluctuates annually, using data that spans many years will better indicate the relationship between PM2.5 and monarch health. Future goals include using more air quality monitors to allow for a greater data pool and observe the impacts of other aspects of air quality, such as other forms of particulate matter and ozone, on monarchs.",poster,Student Poster Abstracts
149,Population and Spatial Ecology of Collared Peccary in the South Texas Plains,"Abstract: Collared peccary (Pecari tajacu), also known as javelina, are a game species occurring in certain parts of Texas. Despite being a game species, information needed to guide collared peccary management is sparse. There is evidence that populations may be declining in Texas, and the reasons are not well understood. Our work includes four focal areas aimed at improving our understanding of collared peccary ecology and increasing public interest in the species, which will aid research and conservation efforts. First, we will evaluate cameras, roadside, and helicopter survey methods for estimating abundance of collared peccary in South Texas. Second, we will develop models of population dynamics as it relates to population abundance, harvest, survival, and reproduction. Third, we will develop habitat suitability models for collared peccary across South Texas using spatially referenced data collected during camera and helicopter surveys and from GPS collared animals at six study sites. Fourth, we will develop educational media to elicit public interest in collard peccary management. These efforts will identify factors related to distribution, survival, reproduction, and abundance of collared peccary, create user friendly tools (e.g. maps and web-based population models), and allow Texas Parks and Wildlife Department biologists and private landowners to effectively manage collared peccary.",poster,Student Poster Abstracts
150,Factors Influencing Diets of Wild Pigs (Sus scrofa) in the Neches River Basin of the Piney Woods Region of Texas,"Abstract: Few studies have observed the diet composition, diversity of diets, and range use of wild pigs (Sus scrofa) in the United States, and most have had specific objectives towards agriculture production. Our objectives were to document the diet composition of wild pigs in the Neches River Basin of the Piney Woods region of Texas seeking to make specific inference about factors prompting changes in diet among animals throughout the year to determine influence of environmental factors throughout each calendar season and determine influence of age, sex, and pregnancy status on diets as a method of better understanding range and habitat use in this region. We collected samples of stomach contents from wild pigs harvested by personnel at the Boggy Slough Conservation Area, and neighboring property. A total of 84 wild pigs were sampled spread across a 12-month sampling period, March 2023-February 2024. All samples were processed to identify the diversity of items consumed and the abundance of each food item consumed from each individual sampled. We found that seasonal factors had a significant impact (P=0.001) on the diets of individuals across all wild pigs. As temperatures increased, the diversity of diets decreased, but the abundance of all food items varied throughout the sampled population. Results also showed that age had significance (P=8.206e-05) in the diversity of a wild pig’s diet, with sub-adults and juveniles’ diets being less diverse than those of adults. There was no significant difference found in diets between males and females or bred and non-bred females (P- values).",poster,Student Poster Abstracts
151,"Unified Approach to Managing Wild Pigs in US National Parks: Evaluation, Review, and Implementation.","Abstract: Invasive species are in direct opposition to the mission of the National Park Service (NPS) to conserve nature and history. One species in particular, the wild pig (Sus scrofa), significantly damages ecological, cultural, and historical resources as well as impacts visitor experience and NPS operations. Wild pigs are expanding their presence in North America, both in range and abundance. Successful management relies on a well-developed and structured plan, coordination with the public, and a constant eye on invasion. With a total of 431 properties across the nation and about 40 of those reporting the presence of wild pigs as of 2023, efforts to manage wild pigs have been inconsistent and disjunct across parks. We aim to create a unified approach for wild pig management in NPS; we will achieve this by reviewing the presence of wild pigs in NPS, assessing park experience with wild pig management–focusing on successes and obstacles–and evaluating the relationships between park attributes and successful management methods. Several pilot parks who represent a diversity of ecosystems, resource and administrative capacities, and management priorities will test the unified management plan, helping us finalize it to ensure it has the flexibility to adapt to the variety of park attributes. This project will unify wild pig management within NPS and contextualize the use of an adaptable natural resource management plan across a diversity of public lands.",poster,Student Poster Abstracts
152,Economic Assessment of Losses to Bird Predation on Aquaculture Farms in Texas,"Abstract: Bird predation poses a significant economic challenge to aquaculture producers in Texas where avian species target fish stocks. This wildlife damage complicates the conservation of such avian species, as well as sustainable, farmed production of fish species for human consumption. It is essential to rigorously examine impacts to aquaculture production from specific piscivorous bird species to provide for precision wildlife damage management. Most research to date focuses on aquaculture in the southeastern United States. By contrast, this project aims to identify the most problematic species affecting coastal aquaculture farmers and estimate the economic losses on those farms. We evaluate the costs associated with bird predation on Texas coastal aquaculture farms using an economic modeling approach that considers estimates of abundance of fish-eating birds, with diet analysis across fish-eating bird species on a variety of aquaculture production operations on the middle gulf coast of Texas to ensure an accurate representation of avian predation to aquaculture in this region. This project covers a wide range of properties, ranging from more inland to directly on the coast, which in turn will provide an opportunity to sample a variety of piscivorous birds. By quantifying the consumption patterns and economic impact of bird predation on aquaculture operations, this research provides valuable insights for farm managers to develop efficient strategies for managing avian predation in aquaculture settings, thereby ensuring the long-term viability of the industry in Texas.",poster,Student Poster Abstracts
153,Progressing Rangeland Management Through Drone-Based Data Acquisition for Vegetation Cover Structure,"Abstract: Over the past 50 years, remote sensing has advanced rangeland studies, with recent high-resolution satellites capturing data with greater spatial and temporal detail. Drones have further revolutionized monitoring by linking satellite imagery to fieldwork, enabling precise measurements of vegetation cover, forage biomass, vegetation changes, and wildlife habitats. Drone-derived 3D models and technologies like LiDAR allow for detailed land cover analysis and insights into fine-scale ecological processes. However, evaluating how drone-based sensors interact and integrating their data into rangeland metrics remains a challenge. This study aims to assess the relationship between field vegetation data and drone remote sensors (e.g., hyperspectral, multispectral, LiDAR). Research will be conducted at La Copita Demonstration Research Area (Jim Wells County) and K Bar D Ranch (Bosque County), focusing on land cover types and vegetation structure (e.g., plant height, density). Approximately 80-100 locations will be marked using satellite imagery, followed by drone-based image collection. Field vegetation cover data will be gathered using traditional techniques, supplemented by 3D vegetation structure captured via a terrestrial mobile station. These results will inform methods to help ranchers and managers use drone data more efficiently to assess rangeland productivity and sustainability.",poster,Student Poster Abstracts
154,Is Bigger Always Better? Comparison of GPS Collars and Solar-Powered GPS Ear Tags for Animal Movement Studies,"Abstract: Animal-borne tracking systems have provided unique insights into when, where, why, and how animals move and interact with the environment. GPS neck collars have been the standard for animal tracking studies, especially for mid to large- size mammals. However, new technological developments have helped to miniaturize tracking devices (e.g., GPS ear tags), including battery size and longevity (e.g., using solar panels). We initiated this study to quantify the difference in horizontal error and data loss between GPS Vectronic Aerospace collars and solar-powered GPS mOOvement version 1 ear tags during stationary testing and while deployed on beef cows (Bos taurus). Mean horizontal error was 41 m (± 1.8 SE) and 2 m (± 0.1 SE) for GPS ear tags and collars during stationary testing, respectively; during animal testing, the distance between paired ear tag and collar locations was 59.2 m (± 3.3 SE). Fix acquisition was 99.8% ± 0.2 SE for collars and 99.3% ± 0.3 SE for ear tags during stationary testing. During animal deployment, fix acquisition changed to 100% and 30.7% (± 9.1 SE) for collar and ear tags, respectively. Lower acquisition rates, driven by loss of battery life, and greater horizontal error of GPS ear tags, while on animals, may introduce bias into estimates of movement and space use; GPS collars appear to be less sensitive to these forms of bias. However, mOOvement GPS ear tag systems are more economical than commercially manufactured GPS collars. Therefore, budgetary constraints, data resolution, and study objectives will dictate which technology to use.",poster,Student Poster Abstracts
155,Calling Behavior of the American Woodcock in Eastern Texas,"Abstract: The American woodcock (Scolopax minor) is found in forested habitats across eastern North America, with eastern Texas representing the southwestern most part of their breeding range. The woodcock has a unique courtship display which begins with “peent” calls and continues with a spiraling flight that is audible to the human ear. We utilized ARUs (automated recording units) to record American woodcock vocalizations and flight displays on the Sam Houston National Forest Wildlife Management Area in eastern Texas from 19 January through 25 March 2023 and from 15 November 2023 through 14 February 2024. In early 2023, we detected American woodcock at 19 of 20 sites and in late 2023/early 2024 we detected American woodcock at 17 of 18 sites. Peent calls and courtship flights were detected at 16 of 20 sites in 2023 and 15 of 18 sites in late 2023/early 2024. Although our ARUs were not deployed in time to determine the date of first calling in 2023, the last vocalization of the season was detected on 5 March 2023. In late 2023/early 2024, the first detected vocalization was on the first day ARUs were deployed, November 15, 2023. This represents a potential 110-day window of display activity for American woodcock. In our study, woodcock were detected at nearly all our survey sites suggesting that the species was common and widespread across the Sam Houston National Forest in 2023 and 2024. Future work should focus on the effects of abiotic factors and forest management on woodcock habitat use.",poster,Student Poster Abstracts
156,How are Environmental Factors Influencing Hatching Failure in House Sparrows (Passer domesticus) Along a Latitudinal Gradient?,"Abstract: Hatching failure is a common phenomenon in wild birds, with an average 10% of produced eggs failing to hatch due to either fertilization failure or embryo mortality. The mechanisms behind wild passerine embryo mortality remain complex. For optimal embryonic development, eggs require a relatively constant internal temperature of 36º–40° C. However, ambient environmental conditions may vary across development and have a strong influence on embryo growth. When temperatures remain above the optimal temperature, embryo growth and mortality is often influenced. Due to climate change, temperature and the frequency of extreme weather events are predicted to increase, which could result in reduced reproductive success in passerines. In this study, we investigated hatching failure using a model species, the house sparrow (Passer domesticus), across 4 sites along a latitudinal gradient in the USA from Texas to North Dakota. We predicted that hatching failure would be higher in the lower latitudes due to higher mean daily temperatures, less rainfall, and increased relative humidity. We examined site-specific environmental differences during the incubation period such as temperature, precipitation, and humidity, distinguished between infertility and early embryo mortality, and used embryonic staging to estimate the embryos death date. We will run logistic regression mixed models to examine the influence of temperature, precipitation, and humidity on hatching failure across latitudes. This study will address how environmental fluctuations could contribute to reduced reproductive success in a model species with conservation management implications in response to climate change.",poster,Student Poster Abstracts
157,Call Me a Peccary or Javelina but Do Not Call Me a Pig,"Abstract: Collared peccary (Dicotyles tajacu; family Tayassuidae), also called javelina, are a native game species in Texas, New Mexico, and Arizona. Despite being a game species, javelina are not well studied and are often confused with non-native feral hogs (Sus scrofa). To educate the public about javelina ecology and management, we are developing extension materials such as fact sheets, posters, and technical articles that can be distributed widely. In Texas, javelina are distributed across the South Texas Plains, Trans Pecos, Edwards Plateau, and Rolling Plains ecoregions. Javelina are characterized by a ring of white and gray hair around their neck, which resembles a collar, giving rise to the name, collared peccary. Javelina weigh 48-50 pounds when mature, breed year-round starting at 11 months if conditions are favorable, and have a 145-day gestation period, producing up to two litters of typically two young. Javelina are omnivores, feeding on prickly pear (Opuntia sp.), roots, mesquite beans (Prosopis sp.), forbs, and insects. Javelina are semi-territorial with home ranges that typically cover 90 to 364 ha, depending on the vegetation community and forage availability. Increasing awareness and appreciation for javelina will aid the Texas Parks and Wildlife Department in managing the species by fostering greater involvement and support from the public. Additionally, this will also provide valuable data on population dynamics, helping estimate size, trends, and changes over time. We summarize this information in a new Texas A&M AgriLife fact sheet, which will be made available to conference attendees using a QR code.",poster,Student Poster Abstracts
